,location_ref,location_code,location_name,admin1_ref,admin1_code,admin1_name,admin2_ref,admin2_code,admin2_name,resource_hdx_id,org_acronym,org_name,sector_code,sector_name,reference_period_start,reference_period_end,org_type_code,org_type_description
1971,49,COL,Colombia,114,CO44,La Guajira,1419,CO44847,Uribia,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,SEDECOM,SEDECOM,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,441,National NGO
1972,49,COL,Colombia,114,CO44,La Guajira,1419,CO44847,Uribia,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,UNFPA,United Nations Population Fund,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
1973,49,COL,Colombia,114,CO44,La Guajira,1419,CO44847,Uribia,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,UNHCR,UN Refugee Agency,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
1974,49,COL,Colombia,114,CO44,La Guajira,1419,CO44847,Uribia,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,UNICEF,United Nations Children's Fund,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
1975,49,COL,Colombia,114,CO44,La Guajira,1419,CO44847,Uribia,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,UNICEF,United Nations Children's Fund,HEA,Health,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
1976,49,COL,Colombia,114,CO44,La Guajira,1419,CO44847,Uribia,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,WFP,World Food Programme,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
1977,49,COL,Colombia,114,CO44,La Guajira,1421,CO44874,Villanueva,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,Corporación Opción Legal,Corporación Opción Legal,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,441,National NGO
1978,49,COL,Colombia,115,CO47,Magdalena,1422,CO47001,Santa Marta,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,Corporación Opción Legal,Corporación Opción Legal,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,441,National NGO
1979,49,COL,Colombia,115,CO47,Magdalena,1422,CO47001,Santa Marta,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,Fundación Capital,Fundación Capital,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
1980,49,COL,Colombia,115,CO47,Magdalena,1422,CO47001,Santa Marta,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,NRC,Norwegian Refugee Council,EDU,Education,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
1981,49,COL,Colombia,115,CO47,Magdalena,1422,CO47001,Santa Marta,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,NRC,Norwegian Refugee Council,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
1982,49,COL,Colombia,115,CO47,Magdalena,1422,CO47001,Santa Marta,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,NRC,Norwegian Refugee Council,SHL,Emergency Shelter and NFI,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
1983,49,COL,Colombia,115,CO47,Magdalena,1422,CO47001,Santa Marta,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,UNHCR,UN Refugee Agency,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
1984,49,COL,Colombia,115,CO47,Magdalena,1424,CO47053,Aracataca,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,NRC,Norwegian Refugee Council,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
1985,49,COL,Colombia,115,CO47,Magdalena,1428,CO47189,Cienaga,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,NRC,Norwegian Refugee Council,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
1986,49,COL,Colombia,115,CO47,Magdalena,1428,CO47189,Cienaga,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,UNHCR,UN Refugee Agency,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
1987,49,COL,Colombia,115,CO47,Magdalena,1433,CO47288,Fundacion,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,NRC,Norwegian Refugee Council,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
1988,49,COL,Colombia,115,CO47,Magdalena,1438,CO47551,Pivijay,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,NRC,Norwegian Refugee Council,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
1989,49,COL,Colombia,115,CO47,Magdalena,1440,CO47570,Puebloviejo,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,NRC,Norwegian Refugee Council,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
1990,49,COL,Colombia,115,CO47,Magdalena,1451,CO47980,Zona Bananera,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,NRC,Norwegian Refugee Council,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
1991,49,COL,Colombia,116,CO50,Meta,1452,CO50001,Villavicencio,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,Corporación Opción Legal,Corporación Opción Legal,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,441,National NGO
1992,49,COL,Colombia,116,CO50,Meta,1452,CO50001,Villavicencio,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,HI,Handicap International - Humanity & Inclusion,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
1993,49,COL,Colombia,116,CO50,Meta,1452,CO50001,Villavicencio,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,NRC,Norwegian Refugee Council,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
1994,49,COL,Colombia,116,CO50,Meta,1452,CO50001,Villavicencio,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,NRC,Norwegian Refugee Council,SHL,Emergency Shelter and NFI,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
1995,49,COL,Colombia,116,CO50,Meta,1452,CO50001,Villavicencio,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,NRC,Norwegian Refugee Council,WSH,Water Sanitation Hygiene,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
1996,49,COL,Colombia,116,CO50,Meta,1452,CO50001,Villavicencio,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,Pastoral,Pastoral,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,443,Other
1997,49,COL,Colombia,116,CO50,Meta,1452,CO50001,Villavicencio,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,UNHCR,UN Refugee Agency,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
1998,49,COL,Colombia,116,CO50,Meta,1453,CO50006,Acacias,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,Corporación Opción Legal,Corporación Opción Legal,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,441,National NGO
1999,49,COL,Colombia,116,CO50,Meta,1453,CO50006,Acacias,0cd5bf15-a8f1-4035-8cd8-b47c2368930b,HI,Handicap International - Humanity & Inclusion,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
2000,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,AAHI,Action Africa Help International,FSC,Food Security,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2001,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ACAD,Abyei Community Action for Development,FSC,Food Security,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2002,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ACD,Alliance for Community Development,EDU,Education,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2003,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ACD,Alliance for Community Development,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2004,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ACF,Action against Hunger,FSC,Food Security,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2005,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ACF,Action against Hunger,HEA,Health,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2006,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ACF,Action against Hunger,NUT,Nutrition,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2007,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ACF,Action against Hunger,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2008,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ACRA,Agency for Child Relief Aid,FSC,Food Security,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2009,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ACRA,Agency for Child Relief Aid,NUT,Nutrition,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2010,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ACRA,Agency for Child Relief Aid,PRO,Protection,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2011,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ACROSS,Association of Christian Resource Organizations Serving Sudan,FSC,Food Security,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2012,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ACROSS,Association of Christian Resource Organizations Serving Sudan,HEA,Health,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2013,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ACT Alliance/CA,ACT Alliance / Christian Aid,EDU,Education,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2014,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ACT Alliance/CA,ACT Alliance / Christian Aid,FSC,Food Security,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2015,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ACT Alliance/CA,ACT Alliance / Christian Aid,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2016,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ACT Alliance/DCA,ACT Alliance / DanChurchAid,EDU,Education,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2017,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ACT Alliance/FCA,ACT Alliance / Finn Church Aid,EDU,Education,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2018,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ACT Alliance/FCA,ACT Alliance / Finn Church Aid,HEA,Health,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2019,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ACT Alliance/LWF,ACT Alliance / Lutheran World Federation,EDU,Education,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2020,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ACT Alliance/LWF,ACT Alliance / Lutheran World Federation,FSC,Food Security,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2021,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ACT Alliance/NCA,ACT Alliance / Norwegian Church Aid,PRO,Protection,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2022,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ACT Alliance/NCA,ACT Alliance / Norwegian Church Aid,SHL,Emergency Shelter and NFI,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2023,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ACT Alliance/NCA,ACT Alliance / Norwegian Church Aid,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2024,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ACTED,Agency for Technical Cooperation and Development,CCM,Camp Coordination / Management,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2025,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ACTED,Agency for Technical Cooperation and Development,FSC,Food Security,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2026,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ACTED,Agency for Technical Cooperation and Development,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2027,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ADA,Africa Development Aid,FSC,Food Security,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2028,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ADA,Africa Development Aid,NUT,Nutrition,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2029,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ADA,Africa Development Aid,PRO,Protection,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2030,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ADA,Africa Development Aid,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2031,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ADRA,Adventist Development and Relief Agency,EDU,Education,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2032,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ADRA,Adventist Development and Relief Agency,FSC,Food Security,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2033,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ADRA,Adventist Development and Relief Agency,HEA,Health,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2034,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ADRA,Adventist Development and Relief Agency,PRO,Protection,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2035,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,AFAA,Alliance For Action Aid,FSC,Food Security,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2036,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,AFAA,Alliance For Action Aid,HEA,Health,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2037,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,AFAA,Alliance For Action Aid,PRO,Protection,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2038,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,AFD,Action for Development,NUT,Nutrition,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2039,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,AFSS,Andre Foods South Sudan,NUT,Nutrition,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2040,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,AHC,African Humanitarian Corps,FSC,Food Security,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2041,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,AHPSS,Alaska Health Project South Sudan,FSC,Food Security,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2042,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,AHPSS,Alaska Health Project South Sudan,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2043,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,AIDLINK,AIDLINK,EDU,Education,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2044,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,AIDLINK,AIDLINK,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2045,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ALIMA,THE ALLIANCE FOR INTERNATIONAL MEDICAL ACTION,HEA,Health,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2046,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ALO,Aid Link Organization,EDU,Education,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2047,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ALO,Aid Link Organization,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2048,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,AMALNA,AMALNA,PRO,Protection,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2049,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,AMREF,Amref Health Africa,HEA,Health,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2050,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,AMREF,Amref Health Africa,NUT,Nutrition,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2051,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,APEBA,Alternative Poverty Eradication Bureau for Africa,EDU,Education,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2052,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,APEBA,Alternative Poverty Eradication Bureau for Africa,FSC,Food Security,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2053,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ARC (Alight),American Refugee Committee (Alight),NUT,Nutrition,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2054,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ARC (Alight),American Refugee Committee (Alight),PRO,Protection,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2055,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ARDF,African Relief and Development Foundation,FSC,Food Security,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2056,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ARDF,African Relief and Development Foundation,HEA,Health,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2057,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ARDF,African Relief and Development Foundation,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2058,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ART,Action for Recovery and Transformation,NUT,Nutrition,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2059,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ASCO,Aid Support Community Organization,EDU,Education,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2060,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,ASCO,Aid Support Community Organization,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2061,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,AVSI,Associazione Volontari per il Servizio Internazionale,EDU,Education,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2062,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,AVSI,Associazione Volontari per il Servizio Internazionale,FSC,Food Security,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2063,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,AVSI,Associazione Volontari per il Servizio Internazionale,NUT,Nutrition,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2064,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,AWACD,Agency for Women and Children Development,PRO,Protection,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2065,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,Afia WASH - DT Global,Afia WASH - DT Global,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2066,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,Africa Psyhotherapy Aid,Africa Psyhotherapy Aid,PRO,Protection,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2067,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,BN,Base Net,FSC,Food Security,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2068,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,CAD,Christian Agenda for Development,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2069,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,CAFAD,Community Aid for Fisheries and Agriculture Development,FSC,Food Security,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2070,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,CAFOD and Trocaire,CAFOD and Trocaire in Partnership,FSC,Food Security,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2071,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,CAO,Community Action Organization,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2072,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,CARE,CARE International,HEA,Health,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2073,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,CARE,CARE International,NUT,Nutrition,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,437,International NGO
2074,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,CASS,Children Aid South Sudan,EDU,Education,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2075,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,CASS,Children Aid South Sudan,HEA,Health,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2076,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,CEDS,Centre for Emergency and Development Support,EDU,Education,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2077,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,CEDS,Centre for Emergency and Development Support,FSC,Food Security,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2078,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,CEDS,Centre for Emergency and Development Support,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2079,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,CEFOCSS,Center for Community Services South Sudan,FSC,Food Security,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2080,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,CERD,Community Emergency Response and Development,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2081,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,CH,Coalition For Humanity,FSC,Food Security,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2082,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,CH,Coalition For Humanity,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2083,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,CHSS,Coalition for Humanity South Sudan,FSC,Food Security,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2084,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,CHSS,Coalition for Humanity South Sudan,HEA,Health,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2085,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,CHSS,Coalition for Humanity South Sudan,SHL,Emergency Shelter and NFI,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
2086,209,SSD,South Sudan,663,,,6120,,,bfb42554-bc84-404c-8ddb-edfdb33958e0,CHSS,Coalition for Humanity South Sudan,WSH,Water Sanitation Hygiene,2024-01-01T00:00:00,2024-04-30T23:59:59.999999,441,National NGO
